"fips","pop_density","prop_hosts","treediversity_specrich_total","MEAN_MAT","MEAN_MAP","height_difference_NHminH","diameter_difference_NHminH","diameter_cv_t_difference_NHminH","height_cv_t_difference_NHminH","Total_pests","lat","US_L3NAME","broad_group","s_prop_hosts","s_diameter_cv_diff","s_height_cv_diff","s_height_mean_diff","s_diameter_mean_diff","s_pop_density","s_MEAN_MAP","s_MEAN_MAT","s_tree_div","temp_bin"
"01051",50.89186216,0.88622754491018,59,17.72557811,1422.229167,-1255.46099721228,0.541152613193493,82.4359589812255,29.4629787399423,2,32.60089022,"Southeastern Plains","White / red / jack pine group",0.838461737124833,1.40003453815938,0.847301400108903,-0.173046765486349,-0.481917950017257,-0.0832762581007482,1.1562445193392,1.20042706432907,1.74356618661043,"High"
"01053",15.01881593,0.886430678466077,49,18.49260468,1629.465116,-1217.39192082455,0.450156367628853,83.4732367125348,30.0427144786257,1,31.12599866,"Southeastern Plains","White / red / jack pine group",0.839697129891686,1.4410238633832,0.927670441317342,-0.0883739855646236,-1.21112735783775,-0.191906306756518,1.79945298062163,1.37857729733549,1.08014320967351,"High"
"01055",74.11772642,0.785216925549009,54,15.64160254,1414.371795,-1370.69329269865,0.55277416840763,48.5039863737174,25.1796377317845,2,34.04369385,"Southwestern Appalachians","White / red / jack pine group",0.224147730839363,0.0591702559007494,0.253499798751304,-0.429345045387287,-0.38878721321522,-0.0129441555951589,1.13185720537061,0.716401154541895,1.41185469814197,"High"
"01057",10.0916947,0.891012909632572,57,15.99524816,1508.26087,-1247.33026325057,0.452969219165095,72.2157793678927,26.9217066750413,1,33.72072771,"Southeastern Plains","White / red / jack pine group",0.867564781861531,0.996171374638098,0.495003644980471,-0.15496248520778,-1.18858623220886,-0.206826517756056,1.4232653696075,0.798539182178538,1.61088159122304,"High"
"01059",19.23871399,0.847476740907809,64,15.28709354,1476.94898,-1412.58128553868,0.484339263183127,75.9977802775289,28.933510143339,2,34.44262569,"Southeastern Plains","White / red / jack pine group",0.602791846136813,1.14562186470712,0.773900916716893,-0.522511813159194,-0.937198594403051,-0.179127694964224,1.3260811084601,0.634062597543964,2.07527767507889,"High"
"01061",17.73160191,0.727895037079293,49,18.74686086,1388.294118,-1519.62198634461,0.558963217610598,21.751636777802,19.9362076672339,1,31.09525669,"Southeastern Plains","Oak / gum / cypress group",-0.124465505832031,-0.997982254935652,-0.473399405166111,-0.76059044710601,-0.339190519678428,-0.183691501938698,1.05091862990661,1.4376310504673,1.08014320967351,"High"
"01063",4.905769199,0.861708482676225,67,17.20161903,1408.967033,-1219.56610638243,0.645785874828305,54.2689899476433,22.3482103740901,1,32.8566071,"Southeastern Plains","White / red / jack pine group",0.68934470916714,0.286981573232185,-0.139022322631171,-0.0932097828237004,0.356573333679142,-0.222530434727225,1.11508217832345,1.07873188995222,2.27430456815996,"High"
"01065",8.845712703,0.847902783222266,57,17.2964011,1423.384615,-1237.64264456936,0.619840243023564,51.5221184954406,23.2856689584463,0,32.76023789,"Southeastern Plains","White / red / jack pine group",0.605382898074683,0.178435516661353,-0.00906199317410693,-0.133415400739398,0.148654878511408,-0.210599575781029,1.15983074042564,1.10074605284534,1.61088159122304,"High"
"01067",11.76871131,0.915352981494174,51,18.41310035,1363.60241,-1099.82437115537,0.471951002799151,63.0862134015857,25.6440354803634,0,31.51140274,"Southeastern Plains","White / red / jack pine group",1.01559324810738,0.63540517167245,0.317879479530354,0.173118338485651,-1.03647341571541,-0.201748209246296,0.974281754954399,1.36011155511939,1.2128278050609,"High"
"01071",18.54017626,0.75781650435674,68,14.65756782,1493.912791,-1362.47307114795,0.596034062981514,41.5781251186344,23.8586938255441,1,34.77938554,"Southwestern Appalachians","Oak / hickory group",0.0575072070708045,-0.214513802737354,0.0703767167143548,-0.411061727894073,-0.0421188214716276,-0.181242993093947,1.37873252740284,0.487848427021118,2.34064686585365,"High"
